"text","retweet","favorite","date","sentiment","post_id","user_id"
"das sind lügen und stimmt nicht . der rückhalt schwindet bei den bürger und wir hoffen alle auf trump. der ist der einzige der das regeln wird , die eu bringt nichts zustande , also muss trump ran und das macht der mit sicherheit.",1,16,2024-11-23,"negative",6424,4704
"da wird nicht viel neuesanders bei rumkommen als bisher.aber sie könnten ja den erklärbär im detail machen. so wirklich was überzeugendes gab es da noch nicht von ihrer seite,abgesehen vom üblichen friedensicherheitkeine angst.",0,0,2024-11-23,"negative",6425,4935
"schon etwas sehr überzeugendes finden, um mich davon abzuhalten, sie zu wählen. sie nicht zu wählen, bedeutet für mich, den untergang von wohlstand, sicherheit, demokratie, meinungsfreiheit und kultur widerstandslos zu akzeptieren.",0,0,2024-11-23,"positive",6426,4936
"weihnachtsmärkte in brandenburg sicherheit ohne stimmungseinbruch!",0,0,2024-11-23,"neutral",6427,311
"doch, aber mit sicherheit keine von hamas unterwanderte unorganisation",0,0,2024-11-23,"negative",6428,4014
"die angeblich reaktionäre politik der 90er hat unserem land immerhin aufschwung und wohlstand gebracht. respekt und achtung in der welt, stabilität und sicherheit. was hat dagegen eure progressive politik für unser land getan? na, was?",0,0,2024-11-23,"negative",6429,23
"wäre echt absurd, wenn all diese soliund investorengelder nun so schnell wieder für die tonne wären, weil der staat es nicht hinbekommt, für sicherheit und ordnung zu sorgen, und es absehbar in 10 jahren wie in gelsenkirchen od oberhausen aussieht.",0,1,2024-11-23,"negative",6430,4937
"ich hoffe mit sicherheit nicht. die unseriösen machenschaften diverser politiker müssen weiter ans tageslicht gebracht werden. danke nius",0,0,2024-11-23,"negative",6431,3468
"6. schnelle transaktionen kein warten auf kartenautorisierungen oder technische störungen besonders in kleinen geschäften oft schneller. das in der tat. der einzige echte grund. aber geklaut ist es genauso schnell, wie eben bezahlt. ohne sicherheit. ohne markierung. weg. tja.",0,0,2024-11-23,"negative",6432,4938
"ich kann durch meine persönliche erfahrung eines mit sicherheit sagen es scheint, er is nicht ganz helle",0,0,2024-11-23,"neutral",6433,4939
"guten morgen liebe helga hab einen wunderschönen sexy samstag die von dir gemeinte person wird diesen anblick mit sicherheit lieben",0,2,2024-11-23,"positive",6434,4940
"mal ganz ehrlich zdf, es geht in diesem krieg nur um kohle! erst sagen eure spezialisten, putin darf die krim nicht bekommen weil es unsere freiheit und sicherheit einschränkt. jetzt nach dem raketenangriff sagen diese spezialisten putin blufft nur also wattn nu!",0,6,2024-11-23,"negative",6435,887
"ich würds einfach mal ausprobieren! gibt einfach so schöne rock kombinationen, da ist mit sicherheit was dabei wo du sagst steht mir gut",0,0,2024-11-23,"positive",6436,4941
"positiv es ist ein anfang und zeigt, dass man ein bewusstsein entwickelt hat. negativ es könnte auch die minimalste lösung gewesen sein, um den teilnehmern ein gefühl von sicherheit zu vermitteln. und erkenntnis könnte sein testen bei symptomen reicht nicht.12",0,0,2024-11-23,"negative",6437,4942
"innere sicherheit dank abschottung.",0,6,2024-11-23,"neutral",6438,4943
"etwas geld. ziemlich wenig für freiheit und sicherheit im tausch. darf gerne mehr sein für mich",0,1,2024-11-23,"negative",6439,4944
"wenn ihnen die sicherheit ihrer kinder am herzen liegt oder läge, würden sie auf die straße gehen und für wahre diplomatische vorstöße im ukrainekonflikt eintreten.",0,0,2024-11-23,"negative",6440,4945
"mit sicherheit , gespielte von isa der schrecklichen",0,0,2024-11-23,"negative",6441,4946
"rfk ist ein feigenblatt. er sollte naive covidkritiker für trump einfangen. hat ja auch in d sehr gut geklappt. mit ziemlicher sicherheit wird er bald abgesägt. dass trump trotz seiner rolle bei corona und impfung weiterhin einen guten ruf genießt, ist mir ein rätsel.",0,2,2024-11-23,"negative",6442,2021
"die prämissen auf denen der pazifismus der spd beruhen gelten nicht mehr seit dem russland einen hybriden krieg gegen den westen führt. seit schröder 2002 ignoriert das die spd und schwächt absichtlich die sicherheit deutschlands.",0,7,2024-11-23,"negative",6443,1018
"vielleicht könnten sie mal die offiziellen zahlen der etwa letzten 10 jahre posten. wäre mit sicherheit aufschlussreich.",0,1,2024-11-23,"negative",6444,4148
"rutte ist mit sicherheit der richtige mann zur richtigen zeit, vor allem weil niederländer oft ein gutes händchen für vermittlung haben um damit unterschiedliche positionen zu einen zum gemeinsamen vorteil.",0,1,2024-11-23,"positive",6445,4947
"mein politiker, er räumt in den niederlanden auf. zurück zu den wurzeln der niederlande. freiheit, sicherheit und tradition. keine gewalt mehr auf den straßen in den niederlanden. mehr mitsprache für die bevölkerung.",1,27,2024-11-23,"negative",6446,4948
"die meisten menschen sind völlig desinteressiert an geopolitik. dabei hat nahezu alles, was uns innenpolitisch umtreibt, etwas mit den großen geopolitischen entscheidungen zu tun. wirtschaft, sozialpolitik, migration, innere sicherheit... und nicht zuletzt krieg und frieden.",0,1,2024-11-23,"neutral",6447,4949
"also automatensprenger wäre auch kein job für mich. aus drei gründen. a mit sicherheit würde ich den kontoauszugsdrucker erwischen. b meine würde mir das übel nehmen. c mein hochgeschätzter exvorstand der auch. tja. dann eben nicht.",0,2,2024-11-23,"negative",6448,4950
"ich bin kein autonarr. aber wenn ich mir ein lässiges auto, gutes fahrgefühl, vielleicht sicherheit vor mein inneres auge bringe, dann komme ich auf vieles, nie im leben allerdings auf diese wohl oder möglicherweise nicht binären farbenmännchen. abseitig.",0,1,2024-11-23,"neutral",6449,4951
"eine bringschuld hat ein land vor allem gegenüber den eigenen bürgern in form von sicherheit, stabilität und einer geordneten migrationspolitik. hilfe für andere muss verantwortungsvoll und realistisch sein, nicht auf moralischem überschwang basieren.",0,1,2024-11-23,"neutral",6450,4952
"ich will verstehen, was diese idioten vorhaben? denken die, die ukraine macht russland platt? es wird in einem 3. weltkrieg enden und merz und die anderen kriegstreibenden minister sind die ersten, die dann ganz weit weg irgendwo in sicherheit sind!",0,2,2024-11-23,"negative",6451,4953
"freiheit und sicherheit bringen absolut nichts, wenn wir keine welt mehr haben in der wir leben können.",0,0,2024-11-23,"negative",6452,4954
"damit ist für mich die cdu unzählbar geworden. ich möchte sicherheit, die ist nicht durch waffen zu erreichen, sondern durch die bemühung über frieden zu verhandeln.",0,1,2024-11-23,"positive",6453,4955
"jetzt sag bloß, die interessiert unsere gesundheit, sicherheit und unser wohlstand nicht",0,1,2024-11-23,"negative",6454,3515
"sehe ich auch so.. dlo seiner wird von spiel zu spiel schlechter. gabe hätte man auch müssen vor der saison schon abgeben. jetzt bekommt man ihn mit sicherheit nur noch schwer los. es muss was kommen. wir brauchen einen poa defender wing und center.",0,1,2024-11-23,"negative",6455,1111
"hör halt scholz zu. der sagt ich spiele nicht innere sicherheit gegen wirtschaftukrainerente ... aus. leugnung pur. die botschaft mittel sind unendlich.",0,5,2024-11-23,"negative",6456,4956
"2 russlands neue rakete putin will die hyperschallrakete oreschnik in serie produzieren. laut russland kann sie ganz europa erreichen. die ukraine plant neue luftabwehrsysteme. ukrainekrieg sicherheit quelle sz",0,1,2024-11-23,"neutral",6457,4957
"ganz nach dem motto was interessiert mich mein geschwätz von gestern. aber dieses mal wissen sie es mit sicherheit. die klimamodelle damals waren einfach noch nicht komplex genug. jeder weiss, dass wenn ich noch 10 variabeln mehr einbaue, das modell 10 mal genauer wird",0,1,2024-11-23,"negative",6458,4958
"streiks bei vw? na toll, bei vw zu arbeiten ist wie ein arbeitsplatz mit sicherheit.. wie ein beamter, 13. lohn, weihnachtsgeld, gratifikation, betriebsrente, 32 stunden! wir machen in der schweiz das doppelte, alle zwei jahren zu einem spottpreis einen jahreswagen",0,0,2024-11-23,"neutral",6459,2062
"bla bla vermischen sie nicht politik und religion miteinander, weil genau das ist das gefährliche. so wie die vermeintlich rechtsradikalen politiker wie netanjahu judisten mit sicherheit kein repräsentant des judentums ist, sind es die hamas islamisten auch nicht.",0,0,2024-11-23,"negative",6460,4959
"sicherheit ist manchmal etwas unbequem. dies darf aber auch so sein.",0,4,2024-11-23,"neutral",6461,4960
"mit sicherheit, fritz michel. auch für legastheniker, studienabbrecher etc. für solche mitmenschen gab es früher einmal wenigstens beschäftigung als einkaufswageneinsammler und ähnliches. heute machen die abi und werden minister.",0,0,2024-11-23,"negative",6462,4961
"du hast ja !!!! zur sicherheit einen deutschlandkarte mitgenommen? vielleicht strandet man in ein riesiges funkloch komm gut an und weiterhin gute besserung!",0,1,2024-11-23,"negative",6463,4962
"woanders angelegt ist schon ein netter euphemismus für steuern hinterzogen das wird schneelinsky mit sicherheit nicht erpressbar gemacht haben,ganz sicher natürlich bin ich neidisch, ich wollte schon immer eine installierte marionette sein, die irgendwann entsorgt wird",0,1,2024-11-23,"negative",6464,4963
"habeck hat angesichts der energiekrise nach putins angriffskrieges die energieversorger angerufen, ob sie die akws länger laufen lassen könnten? antwort klares nein! der ausstieg ist von langer hand vorbereitet. keine brennstäbe mehr, keine investition in sicherheit.",0,0,2024-11-23,"negative",6465,4964
"bestimmt soetwas wie sicherheit, innerer frieden und so",0,0,2024-11-23,"neutral",6466,4965
"dann hast du für deine fakenews doch mit sicherheit beweise, da er das so nicht gesagt hat. außerdem hat jedes land das recht selber zu entscheiden ob und in welchem bündnis es eintreten möchte, außer es hat einen nachbarn wie russland mit dem kriegstreiber putin.",0,1,2024-11-23,"negative",6467,198
"da hat er recht und ist ja nun auch mehr als offensichtlich. und wenn verbrecher wie rh usw. wieder in die regierung kommen wissen wir was uns erwartet. für freiheit, sicherheit, frieden, wohlstand.... usw. sei schlau wähl blau",0,0,2024-11-23,"negative",6468,4787
"massive congratulations",0,0,2024-11-23,"positive",6469,581
"ist mit sicherheit als erstes bei den freiwilligen für den krieg oder doch nur lieber vollmundig vom sofa?!",0,15,2024-11-23,"neutral",6470,4966
"propangasherd fürs teewasser",0,1,2024-11-23,"neutral",6471,167
"danke genau das sehe ich auch verstehe auch einige unserer parteien nicht das immer mehr und stärkere waffen geliefert werden sollen und so etwas will gewählt werden..von mir mit sicherheit nicht ich möchte nur frieden wir brauchen keine zerstörung",0,0,2024-11-23,"negative",6472,4967
"wir benötigen keine starke bundeswehr wir benötigen umfangreiche ermittlungen von allen politiker, behörden und ämter! die innere sicherheit muss wieder hergestellt werden ! hochverrat amtseidverrat artikel20abs4gg",0,1,2024-11-23,"negative",6473,98
"danke für den thread. am meisten angst hatte ich in der zeit tatsächlich vor der regierung. mit absoluter sicherheit wurden lauter unumstößliche tatsachen verkündet, jede frage als angriff gewertet. das alles im gleichschritt von konzernen, medien und regierung 1",0,2,2024-11-23,"positive",6474,3913
"es ist erbärmlich, wie die union sich vom linksgrünen zeitgeist vor sich hertreiben lässt. das mündet in der brandmauer, die linken parteien ohne rückhalt in der bevölkerung regierungsbeteiligungen ermöglicht, was den wohlstand amp die sicherheit deutschlands langsam zerstört",0,0,2024-11-23,"negative",6475,2846
"freiheit bezahlt man in sicherheit. das aufgeben von sicherheiten ermöglicht einem freiheiten wichtig ist nur, die balance zwischen beiden zu finden.",0,0,2024-11-23,"neutral",6476,4968
"die de haben gegenüber niemanden eine bringschuld! die deutsche politik hat gegenüber seinen bürgern eine bringschuld, die steuereinnahmen sinnvoll für die bundesbürger einzusetzen und für sicherheit zu sorgen!",0,1,2024-11-23,"neutral",6477,4969
"ach nervt wohl wenn man stereotypen verwendet? gut... soll es auch. btw ich bin wahrscheinlich halb so alt wie sie und verstehe mit sicherheit mehr von geopolitischen vorgängen.",0,1,2024-11-23,"negative",6478,4970
"die kampagne ist ein absoluter witz und wird sowas von nach hinten losgehen. leute die jaguar kaufen sind erfolgreich und wollen mit sicherheit keine figuren auf irgendwelchen fotos sehen, die sich in ihrem ganzen leben kein auto leisten können, geschweige denn einen jaguar.",0,2,2024-11-23,"negative",6479,4971
"sie machen es richtig. sie möchten wohlstand und sicherheit beibehalten!",0,0,2024-11-23,"positive",6480,988
"vergisst der spiegel die gruppe der homosexuellen, die die polizeiprädidentin mit erwähnt hat? es geht bei der sicherheit nicht um alte fehden, es gut um alles, was nicht islamisch ist nur mit den genannten gruppen fängt es an. zeit die augen nicht mehr so fest zuzukneifen!",0,0,2024-11-23,"negative",6481,4972
"nein. das delikt der majestätsbeleidigung haben wir mit der monarchie abgeschafft. d hat das erst kürzlich wieder eingeführt.... nennt sich halt anders. journalisten klagen gern. aber wegen schwachkopf wird bei uns mit ziemlicher sicherheit niemand verurteilt.",0,0,2024-11-23,"negative",6482,4973
"in welchem paralleluniversum lebt j.c. juncker? die grenzkontrollen sind ein witz mit ansage und das lebensgefühl vieler menschen wird durch die erosion der öffentlichen sicherheit stark beeinträchtigt, eben weil es keinen stopp der massenmigration an der grenze gibt!",1,25,2024-11-23,"negative",6483,4974
"gerüche im winter 8990 kam ich in einen leipziger verwaltungsbau und die erinnerung setzte ein an meine schulzeit. das grüne granulat zum bohnern des linoleumbodens.",0,0,2024-11-23,"neutral",6484,167
"werden sie auch erpresst, wie der karl?? sollten wir eingreifen? ist die innere sicherheit eigentlich noch gegeben wenn politiker erpresst werden? wisst ihr eigentlich noch was ihr macht??",0,0,2024-11-23,"negative",6485,4975
"zuerst die zuwanderung stoppen, dann reden wir zuerst über lebensqualität, sicherheit für unsere landsleute und erst ganz am schluss über mia.teure 6sp8sp autobahnen, megakreisel, dorfstadtumfahrunguntertunnelungen als lösung gegen stau",0,0,2024-11-23,"neutral",6486,4976
"ich meine wir sollten raus aus der eu. ein überblähter kontrollapperat der es mit sicherheit nicht gut mit deutschland meint. zuviele überflüssige parlamentarier. zuviele überflüssige kosten. eu sieht de als goldesel.",0,3,2024-11-23,"negative",6487,3583
